,tweet_id,HBM_related,Perceived_susceptibility,Perceived_severity,Perceived_barriers,Perceived_benefits
1373,1262513762944323584,1,0,0,1,0
1374,1261171192313999361,1,0,0,1,1
1375,1250149443568951296,1,0,0,0,1
1376,1250149443568951296,1,0,0,0,1
1377,1263897540489089027,1,0,0,1,0
1378,1246501582805430277,0,0,0,0,0
1379,1257774871209283586,1,0,0,0,1
1380,1267136312118779905,1,0,0,1,1
1381,1242318963389808640,0,0,0,0,0
1382,1262813013486129153,1,1,1,0,0
1383,1271058318534995970,1,1,1,0,0
1384,1247226776692166656,1,0,0,0,1
1385,1253366374476496901,0,0,0,0,0
1386,1246024183454134272,0,0,0,0,0
1387,1244369776845008896,0,0,0,0,0
1388,1263548836133236737,1,0,0,1,0
1389,1261805211422650369,0,0,0,0,0
1390,1232395991954882566,0,0,0,0,0
1391,1247942656774287362,0,0,0,0,0
1392,1268444121573683200,0,0,0,0,0
1393,1264059205062967296,1,0,0,1,0
1394,1263849569319706624,1,0,0,1,0
1395,1246980173985206272,0,0,0,0,0
1396,1254305662517088257,1,1,0,0,0
1397,1269768001647230976,0,0,0,0,0
1398,1245806477102718983,1,1,1,0,0
1399,1256647750390669312,0,0,0,0,0
1400,1263992311995707392,1,1,1,0,0
1401,1238869660084457473,0,0,0,0,0
1402,1230979603407216645,1,0,1,0,0
1403,1271099906623631361,0,0,0,0,0
1404,1240197631747350529,1,1,0,0,0
1405,1253140902685614080,1,0,0,0,1
1406,1259982054927798273,0,0,0,0,0
1407,1244370083054596096,0,0,0,0,0
1408,1247932540842696704,0,0,0,0,0
1409,1247664524276178946,1,0,0,0,1
1410,1269577510695710721,0,0,0,0,0
1411,1272554207598514176,0,0,0,0,0
1412,1254046220647116800,0,0,0,0,0
1413,1240214190620622849,0,0,0,0,0
1414,1271050240410505219,0,0,0,0,0
1415,1247323988537335808,1,0,0,0,1
1416,1242288701142597632,1,0,0,1,0
1417,1239183234547830786,0,0,0,0,0
1418,1253725306998992908,0,0,0,0,0
1419,1265594848779722752,1,0,0,1,0
1420,1236781771678613504,1,0,1,0,0
1421,1262617671985704965,1,0,1,0,0
1422,1261189536169644033,1,0,0,0,1
1423,1223089680691929089,1,1,1,0,0
1424,1250945208675717126,0,0,0,0,0
1425,1260816418842574848,1,0,0,0,1
1426,1260816418842574848,1,0,0,0,1
1427,1260816418842574848,1,0,0,0,1
1428,1260816418842574848,1,0,0,0,1
1429,1264988958565511176,1,0,0,1,0
1430,1253833124955459585,1,0,0,0,1
1431,1272002494294634497,0,0,0,0,0
1432,1258460113309962240,1,0,0,0,1
1433,1247362223661436928,1,1,1,0,0
1434,1238931656460783616,0,0,0,0,0
1435,1258051680320528385,1,0,0,0,1
1436,1243546129008078857,0,0,0,0,0
1437,1263827846545526786,1,0,0,1,0
1438,1268559790617366528,1,0,1,0,0
1439,1253478904183918592,1,0,0,1,0
1440,1253025306874650624,1,0,0,1,0
1441,1240349494614491137,0,0,0,0,0
1442,1259676751824711682,0,0,0,0,0
1443,1253273358948397057,1,0,0,1,0
1444,1236504132988440582,0,0,0,0,0
1445,1268992765876035584,1,0,0,1,0
1446,1269644160564228097,0,0,0,0,0
1447,1253393855665192960,0,0,0,0,0
1448,1263376063855550465,0,0,0,0,0
1449,1265144909801181185,1,0,0,1,0
1450,1262482321917333507,1,0,0,1,0
1451,1247353915030601729,1,0,0,0,1
1452,1264557328612892678,0,0,0,0,0
1453,1262567600267108353,1,0,0,1,0
1454,1262867929797984258,0,0,0,0,0
1455,1247153952207986697,1,0,0,1,0
1456,1252765566932320274,1,1,0,0,1
1457,1262510373946765312,1,0,0,1,0
1458,1268643434375585795,1,0,0,0,1
1459,1255695192226770944,1,0,0,1,0
1460,1248147671124267008,1,1,0,0,0
1461,1268826398212399106,1,1,1,0,0
1462,1247914312737239040,0,0,0,0,0
1463,1247142056763568129,1,0,0,1,0
1464,1256603244488351750,1,0,0,1,0
1465,1256603244488351750,1,0,0,1,0
1466,1239322288421568513,0,0,0,0,0
1467,1247725510689296385,1,0,1,0,0
1468,1262823603814326272,1,0,1,0,1
1469,1255395760239259650,0,0,0,0,0
1470,1272287517866446848,1,0,0,0,1
1471,1247628156183461888,1,0,0,1,0
1472,1242550896145416194,1,0,0,0,1
1473,1258030911288938496,0,0,0,0,0
1474,1265815916035674112,1,0,0,0,1
1475,1264306147684581376,1,0,0,1,0
1476,1263634509985189894,1,0,0,0,1
1477,1247179717477896197,0,0,0,0,0
1478,1260202091399852032,1,1,0,0,0
1479,1251138766850441216,1,1,1,0,0
1480,1267466616402522112,0,0,0,0,0
1481,1247489148195405826,1,0,0,1,0
1482,1239699784166002688,0,0,0,0,0
1483,1237377418844921861,1,1,0,0,0
1484,1249132917294608385,0,0,0,0,0
1485,1257312337758830593,0,0,0,0,0
1486,1249455463005138944,1,0,0,0,1
1487,1273116925225295872,0,0,0,0,0
1488,1246963701795688449,1,0,0,1,0
1489,1247912764930232320,1,0,0,1,0
1490,1249587023637123072,1,1,0,0,0
1491,1257754707113754625,1,0,0,1,0
1492,1256068520464564224,1,0,0,1,0
1493,1246287019002789889,0,0,0,0,0
1494,1248114476773072898,0,0,0,0,0
1495,1261385103713935363,1,0,0,0,1
1496,1251175807671820289,1,1,1,0,0
1497,1263477911199387652,1,0,0,0,1
1498,1263861862367588352,1,0,1,0,1
1499,1267685375310430209,1,1,0,0,0
1500,1249611268748496896,0,0,0,0,0
1501,1251205024073560067,0,0,0,0,0
1502,1250377962928713728,1,0,0,1,0
1503,1246116822145011714,1,0,0,0,1
1504,1246116822145011714,1,0,0,0,1
1505,1263862479236423681,1,0,0,0,1
1506,1264104754013261829,1,0,1,1,0
1507,1256205303370170375,1,1,1,0,0
1508,1229138047045750784,1,0,1,0,0
1509,1267102708953161729,0,0,0,0,0
1510,1263394668190019585,0,0,0,0,0
1511,1262764687860461569,1,0,0,0,1
1512,1267386937112920064,1,0,0,1,1
1513,1250692664951005185,0,0,0,0,0
1514,1273192843809603584,1,0,0,1,1
1515,1244572600954576896,1,0,0,0,1
1516,1249313657458003969,0,0,0,0,0
1517,1260143480787140609,0,0,0,0,0
1518,1268625357193740290,1,0,0,1,0
1519,1265640826270556168,1,0,0,1,0
1520,1264219538859659264,0,0,0,0,0
1521,1268697747672227842,0,0,0,0,0
1522,1251298214101188608,0,0,0,0,0
1523,1245503828457189376,1,0,0,0,1
1524,1245367517981409280,0,0,0,0,0
1525,1251689781567746048,0,0,0,0,0
1526,1239385073159417863,0,0,0,0,0
1527,1247435659347820545,1,0,0,1,0
1528,1256289787276931072,0,0,0,0,0
1529,1273979605649690626,0,0,0,0,0
1530,1246887596615249927,0,0,0,0,0
1531,1244783713646514178,1,0,0,1,0
1532,1265652554005909510,0,0,0,0,0
1533,1247083378072907784,0,0,0,0,0
1534,1263311994880495618,0,0,0,0,0
1535,1258131318363357185,0,0,0,0,0
1536,1268263169614626820,1,0,0,0,1
1537,1269293000724582400,1,0,0,1,0
1538,1254947170786082816,0,0,0,0,0
1539,1263138218825797632,1,0,0,0,1
1540,1262631870669316097,1,0,0,0,1
1541,1246541991334141952,1,0,0,1,0
1542,1265196412771405824,1,0,1,0,0
1543,1245351365964181504,0,0,0,0,0
1544,1260441251041640458,0,0,0,0,0
1545,1265362222315945989,1,1,1,0,0
1546,1262824891830730752,1,0,0,0,1
1547,1262824891830730752,1,0,0,0,1
1548,1247868715154247687,1,0,0,1,0
1549,1250201101787369472,0,0,0,0,0
1550,1243121850043031552,0,0,0,0,0
1551,1273854623158276099,0,0,0,0,0
1552,1271801962212675584,0,0,0,0,0
1553,1252739254704377856,0,0,0,0,0
1554,1232530381787795456,1,0,0,0,1
1555,1268333307604774913,0,0,0,0,0
1556,1262599369989263360,1,1,0,0,0
1557,1240628444767158272,0,0,0,0,0
1558,1237675413138223104,1,1,0,0,0
1559,1263210776489123840,0,0,0,0,0
1560,1262907241709084672,1,0,1,0,1
1561,1259856813060689929,1,0,0,0,1
1562,1247759908553936908,0,0,0,0,0
1563,1222091302252302336,1,1,0,0,0
1564,1237656148829970433,0,0,0,0,0
1565,1242321190636515328,1,0,0,1,0
1566,1254182567890366467,1,0,1,0,0
1567,1267364383900008448,0,0,0,0,0
1568,1272593047717625857,1,0,0,1,0
1569,1265273066990469120,1,0,0,1,0
1570,1262535901139349509,1,0,0,0,1
1571,1261171980100931584,1,0,0,0,1
1572,1256699819583774722,0,0,0,0,0
1573,1253451178354126848,0,0,0,0,0
1574,1257747921791070208,0,0,0,0,0
1575,1263829595087929348,1,0,0,1,0
1576,1246944869714554881,0,0,0,0,0
1577,1262843802735214594,0,0,0,0,0
1578,1263348274381062144,1,0,0,1,0
1579,1265044498603802625,1,0,0,1,0
1580,1244759515821572096,0,0,0,0,0
1581,1270422563815071746,0,0,0,0,0
1582,1263928309546717186,1,0,0,1,0
1583,1251374374571044868,0,0,0,0,0
1584,1251658715150893056,0,0,0,0,0
1585,1247243608736124952,1,0,0,0,1
1586,1262489207530033156,1,0,0,0,1
1587,1257311184396578819,0,0,0,0,0
1588,1253043954817302530,1,0,0,1,0
1589,1260100050149048320,0,0,0,0,0
1590,1244820907928866816,0,0,0,0,0
1591,1263007681662631952,1,0,0,1,0
1592,1271634911594778625,1,0,1,0,1
1593,1252269493486628864,0,0,0,0,0
1594,1235469579163492352,0,0,0,0,0
1595,1250305905670799361,1,0,0,0,1
1596,1247985787695763464,0,0,0,0,0
1597,1268948163408334852,0,0,0,0,0
1598,1257875159593222144,0,0,0,0,0
1599,1242413829876862977,1,0,0,1,0
1600,1263155867500896262,1,0,0,1,0
1601,1246828084264722433,1,1,1,0,0
1602,1262675151033860096,1,0,0,1,0
1603,1271078928128413697,0,0,0,0,0
1604,1238721539362693122,0,0,0,0,0
1605,1267216061180542976,0,0,0,0,0
1606,1247056720947367943,1,0,0,0,1
1607,1270893393489453058,0,0,0,0,0
1608,1259668420095868928,1,0,0,0,1
1609,1240891377719754752,1,0,0,0,1
1610,1249741791106150400,1,0,0,1,0
1611,1246828696490643456,1,0,0,1,0
1612,1262542206751191040,1,0,0,1,0
1613,1263006334519250944,0,0,0,0,0
1614,1266543316650414082,1,0,0,0,1
1615,1263141486981414912,1,0,0,0,1
1616,1240956120891613184,1,0,0,1,0
1617,1259165336286478337,1,0,0,1,0
1618,1272515650465005569,0,0,0,0,0
1619,1263878400567058432,1,0,0,0,1
1620,1260480037633089536,0,0,0,0,0
1621,1252851897020452865,0,0,0,0,0
1622,1266970534769655808,1,0,1,0,0
1623,1253689004937150465,0,0,0,0,0
1624,1257717294337269766,1,0,0,0,1
1625,1262860223909228544,1,0,0,0,1
1626,1261745576187760640,0,0,0,0,0
1627,1257390080261533702,0,0,0,0,0
1628,1257088765513928710,1,1,0,0,0
1629,1237078751349035008,1,0,1,0,0
1630,1244404227461599239,0,0,0,0,0
1631,1272598284612272129,1,0,0,1,0
1632,1252429224129912832,0,0,0,0,0
1633,1234455022915723264,0,0,0,0,0
1634,1260150612680945664,1,0,1,0,0
1635,1260521599104671744,0,0,0,0,0
1636,1274488499610234881,1,0,0,0,1
1637,1265265027738734593,0,0,0,0,0
1638,1268329396194156544,1,0,0,0,1
1639,1265958506982670336,0,0,0,0,0
1640,1245969015459151873,0,0,0,0,0
1641,1268294960899555328,1,0,0,1,0
1642,1264973307687981058,0,0,0,0,0
1643,1229329857072566272,0,0,0,0,0
1644,1258454841581600769,1,0,0,0,1
1645,1258454841581600769,1,0,0,0,1
1646,1248874729110474752,0,0,0,0,0
1647,1245859703336267776,0,0,0,0,0
1648,1258303954406060034,0,0,0,0,0
1649,1262258238122332160,1,0,0,1,0
1650,1257244448045457409,0,0,0,0,0
1651,1264641308334755840,1,0,0,0,1
1652,1243638570822189056,1,0,0,1,0
1653,1263335375528845314,0,0,0,0,0
1654,1224718020959969280,0,0,0,0,0
1655,1264969955285622784,1,1,1,0,0
1656,1241909013186400256,0,0,0,0,0
1657,1274155218465198080,0,0,0,0,0
1658,1240579342691897344,0,0,0,0,0
1659,1259438557778894848,0,0,0,0,0
1660,1274438241408688133,1,1,1,0,0
1661,1262556214770229250,1,0,0,0,1
1662,1260175970352259072,0,0,0,0,0
1663,1236192751164641281,0,0,0,0,0
1664,1245355337709830146,0,0,0,0,0
1665,1265472864582610945,1,0,0,0,1
1666,1267319248478765057,0,0,0,0,0
1667,1259942713325088768,1,0,0,0,1
1668,1259942713325088768,1,0,0,0,1
1669,1263322989732511744,0,0,0,0,0
1670,1268270590454087680,1,0,0,1,0
1671,1247019759998316545,1,0,0,0,1
1672,1247019759998316545,1,0,0,0,1
1673,1247019759998316545,1,0,0,0,1
1674,1257634343058501633,0,0,0,0,0
1675,1246969750636441601,1,1,1,0,0
1676,1253461401533911040,1,0,0,1,0
1677,1261353214496161793,1,0,0,0,1
1678,1247421116190162944,1,0,0,1,1
1679,1266100647058976769,1,0,0,0,1
1680,1274076937061793798,0,0,0,0,0
1681,1242852486676992001,0,0,0,0,0
1682,1262407582754525186,0,0,0,0,0
1683,1264043836747198464,1,0,0,1,0
1684,1270086669694316545,0,0,0,0,0
1685,1266456662619144193,1,0,0,1,0
1686,1250074709670191111,1,1,1,0,0
1687,1267630628461256704,0,0,0,0,0
1688,1254284561384714240,1,0,1,0,1
1689,1263041303484469249,1,1,1,1,0
1690,1248819456073027584,0,0,0,0,0
1691,1272842061222469632,1,0,0,1,0
1692,1242343886644744192,1,0,0,1,0
1693,1242426060874100736,1,0,0,1,0
1694,1261283943183155201,0,0,0,0,0
1695,1247730870087122944,1,0,0,1,0
1696,1247730870087122944,1,0,0,1,0
1697,1268519005641494528,1,0,0,1,0
1698,1255491818655027205,1,0,0,0,1
1699,1248841782395170816,1,1,0,0,0
1700,1256573943764443136,1,1,1,0,0
1701,1248138597753958400,0,0,0,0,0
1702,1266368183964844033,0,0,0,0,0
1703,1248493660301213698,1,0,0,0,1
1704,1254802094244147200,0,0,0,0,0
1705,1225925465195646981,1,0,1,0,0
1706,1242279658894262275,1,0,0,1,0
1707,1256304561905520645,1,0,0,1,0
1708,1257921524092342272,0,0,0,0,0
1709,1239860627977334784,1,1,1,0,0
1710,1265160573206974464,0,0,0,0,0
1711,1257584233637457920,1,1,0,0,0
1712,1250164506254344196,1,0,0,1,0
1713,1273519451581734912,1,0,0,1,0
1714,1241280991055851520,1,0,0,0,1
1715,1262658512448077824,1,0,0,0,1
1716,1262507655832231937,1,0,0,0,1
1717,1270563707647668224,0,0,0,0,0
1718,1263320891632615425,1,0,0,0,1
1719,1252238719287021569,0,0,0,0,0
1720,1258500881726820355,0,0,0,0,0
1721,1260992827774959617,0,0,0,0,0
1722,1267931456757739522,0,0,0,0,0
1723,1266347879423148032,0,0,0,0,0
1724,1247175405116817409,1,0,0,1,0
1725,1243111627832033280,0,0,0,0,0
1726,1262565798515576833,1,0,0,0,1
1727,1247150986847760384,1,0,0,1,0
1728,1255929426732171266,1,0,0,1,0
1729,1255534971701379076,0,0,0,0,0
1730,1265717180223520768,1,0,0,1,0
1731,1257253294277361664,1,0,1,0,0
1732,1258473137525719040,1,0,0,0,1
1733,1263881339604021249,1,0,0,1,0
1734,1255758802604953600,1,1,1,0,0
1735,1249216492043812866,1,0,0,0,1
1736,1260675005685403654,0,0,0,0,0
1737,1242662732094038016,0,0,0,0,0
1738,1262511319493808131,1,0,0,1,0
1739,1268149480911548416,1,0,0,1,0
1740,1246243418642223105,1,0,0,0,1
1741,1255628997205069826,1,0,1,0,0
1742,1268949750444851201,1,0,0,0,1
1743,1246699511046524928,1,0,0,0,1
1744,1263466821849620481,1,0,0,0,1
1745,1242765513761177600,1,1,0,0,0
1746,1247418651117883392,0,0,0,0,0
1747,1260069818105057281,0,0,0,0,0
1748,1262048916087943169,0,0,0,0,0
1749,1261173183295549441,1,0,1,0,0
1750,1255606082673745921,1,0,0,1,0
1751,1252587966326804485,1,1,0,0,0
1752,1257784691823951877,0,0,0,0,0
1753,1261332075971575808,0,0,0,0,0
1754,1252389202223697921,1,0,0,1,0
1755,1247001274379313159,1,0,0,0,1
1756,1273672612426600448,1,0,0,1,0
1757,1251385997033701376,1,1,1,0,0
1758,1263228698356039680,1,0,0,0,1
1759,1247241826345476096,1,0,0,1,0
1760,1235931203221499904,0,0,0,0,0
1761,1257882034099363841,1,0,0,0,1
1762,1247691619706515456,1,0,0,0,1
1763,1270086003093655552,1,0,1,0,0
1764,1269181329075326976,0,0,0,0,0
1765,1222036261587820545,0,0,0,0,0
1766,1267445951767040001,0,0,0,0,0
1767,1247513357235580929,0,0,0,0,0
1768,1250438414781960192,1,0,0,0,1
1769,1262534421367808000,1,0,0,1,0
1770,1241248934586011650,0,0,0,0,0
1771,1263930412692316161,1,0,0,1,0
1772,1243678958429839365,1,0,0,0,1
1773,1244159752080371716,1,0,0,0,1
1774,1265784923560050689,1,0,0,1,0
1775,1261305438869557249,1,0,0,1,0
1776,1241851025289601026,0,0,0,0,0
1777,1252847196669538305,0,0,0,0,0
1778,1265247973526601728,1,0,0,1,0
1779,1265247973526601728,1,0,0,1,0
1780,1242703602168324096,1,1,0,1,0
1781,1264699158700703753,0,0,0,0,0
1782,1254505337937448961,0,0,0,0,0
1783,1241480538122223616,1,0,1,0,1
1784,1265827347544059910,0,0,0,0,0
1785,1260051605946335237,0,0,0,0,0
1786,1252040312039628801,0,0,0,0,0
1787,1251160505764339713,0,0,0,0,0
1788,1273347121031282694,0,0,0,0,0
1789,1273376200006815750,1,0,0,1,0
1790,1260954278144819200,1,0,0,0,1
1791,1263880565821972480,1,0,0,1,0
1792,1259850789599748103,1,0,0,0,1
1793,1246392946708094977,0,0,0,0,0
1794,1253121297757822976,1,0,1,0,0
1795,1257384862023061504,0,0,0,0,0
1796,1246272867483799552,1,0,0,0,1
1797,1272445530245718016,1,0,0,0,1
1798,1257991653245292544,0,0,0,0,0
1799,1265624865534599168,1,0,0,1,0
1800,1266137872987557889,1,0,0,0,1
1801,1247002987626668033,1,0,0,1,0
1802,1223260913072918528,1,1,1,0,0
1803,1262103354370637826,1,1,0,0,0
1804,1250184592021245955,1,0,0,1,0
1805,1256118202569854976,1,0,0,1,0
1806,1245312848961703937,0,0,0,0,0
1807,1250750405534904328,1,0,0,0,1
1808,1264037338956652549,0,0,0,0,0
1809,1263204131096977409,1,0,0,1,0
1810,1240383078251597825,0,0,0,0,0
1811,1268212954572500998,1,1,0,0,0
1812,1262807140646842368,0,0,0,0,0
1813,1268261534972678145,1,0,0,1,0
1814,1272599436200378369,1,0,0,1,0
1815,1257182644262989825,1,0,0,0,1
1816,1253243248161759232,0,0,0,0,0
1817,1272125822640558081,1,0,0,0,1
1818,1262844105102462976,1,0,0,0,1
1819,1271490722936565761,0,0,0,0,0
1820,1254381895900696577,0,0,0,0,0
1821,1237176995496288258,0,0,0,0,0
1822,1247720823500099588,0,0,0,0,0
1823,1250033376012062720,1,0,0,1,0
1824,1265164881902387203,0,0,0,0,0
1825,1237981004729548800,0,0,0,0,0
1826,1264707825462362112,1,1,1,0,0
1827,1252735006260244491,1,0,0,1,0
1828,1250826086004297728,0,0,0,0,0
1829,1257650886232375297,1,1,0,0,0
1830,1222371070956666880,0,0,0,0,0
1831,1267560035670011904,1,0,0,1,0
1832,1263222142956720129,0,0,0,0,0
1833,1245288803335618561,0,0,0,0,0
1834,1240926027347443712,0,0,0,0,0
1835,1240722510938849280,0,0,0,0,0
1836,1247593741491277824,1,0,0,1,0
1837,1247593741491277824,1,0,0,1,0
1838,1263925073464963072,1,0,0,1,0
1839,1222398675869163520,0,0,0,0,0
1840,1246700941752938496,0,0,0,0,0
1841,1267905028905406471,0,0,0,0,0
1842,1256071032219172864,1,0,0,0,1
1843,1247531325306728453,0,0,0,0,0
1844,1250554937567637504,1,0,0,0,1
1845,1272570903084306434,1,0,0,1,0
1846,1265000515412332544,1,0,0,1,1
1847,1241051197567643649,1,0,0,0,1
1848,1248102905086787585,1,0,1,0,0
1849,1272646742392086536,1,0,0,1,0
1850,1240733147093823488,1,0,0,0,1
1851,1247254425971949568,1,0,0,1,0
1852,1264780573920432128,0,0,0,0,0
1853,1228561050515038208,0,0,0,0,0
1854,1262975373404286976,1,0,0,0,1
1855,1248308705361375233,0,0,0,0,0
1856,1256301661087313922,0,0,0,0,0
1857,1259335263400198145,1,0,0,1,0
1858,1252396311858434051,0,0,0,0,0
1859,1257420324175589378,0,0,0,0,0
1860,1237032663850065921,1,0,1,0,0
1861,1269240814644924416,1,0,0,1,0
1862,1257471476774563841,1,0,0,0,1
1863,1264607672831291395,0,0,0,0,0
1864,1270369761944170496,1,1,0,0,0
1865,1274424906764161025,0,0,0,0,0
1866,1265127585740177410,1,0,0,0,1
1867,1274394835756240896,1,0,0,1,0
1868,1273661204448174080,1,0,0,1,0
1869,1272851119539191808,0,0,0,0,0
1870,1255772517249277952,1,0,0,0,1
1871,1245304305604874241,1,0,0,0,1
1872,1247735500405739521,0,0,0,0,0
1873,1249345923634696193,1,0,0,0,1
1874,1262371989437767681,1,0,0,1,0
1875,1247208414347964421,1,0,0,1,0
1876,1267679166461292544,1,0,0,1,0
1877,1258561646349303809,1,1,1,0,0
1878,1262868223910969346,1,0,0,1,0
1879,1262676733515489281,1,0,0,0,1
1880,1264564736592674817,0,0,0,0,0
1881,1265244289035939841,1,0,0,1,0
1882,1252977323512561665,1,0,0,0,1
1883,1267915949589528577,0,0,0,0,0
1884,1262539918766555137,1,0,0,1,0
1885,1252574754017402880,0,0,0,0,0
1886,1239066012315791361,1,1,0,0,0
1887,1258221398293712896,1,0,0,0,1
1888,1261074834739560448,1,0,1,0,0
1889,1262536319642808321,1,0,0,1,0
1890,1270383905263271937,0,0,0,0,0
1891,1260541839691612161,0,0,0,0,0
1892,1238747639837085697,1,0,1,0,0
1893,1243795815606505473,1,0,1,0,0
1894,1269456463962890241,0,0,0,0,0
1895,1230483753706958848,1,0,0,0,1
1896,1258855377799528448,1,0,0,1,0
1897,1263011346263793664,0,0,0,0,0
1898,1255582585503322113,0,0,0,0,0
1899,1263817592139059200,1,0,1,0,0
1900,1269374384319401992,1,0,0,1,0
1901,1270197242331348996,0,0,0,0,0
1902,1223772665594482688,0,0,0,0,0
1903,1253421042682322945,1,0,0,0,1
1904,1257936960129249280,0,0,0,0,0
1905,1232276480522059781,0,0,0,0,0
1906,1263087097319174144,1,0,0,0,1
1907,1253830231388979200,0,0,0,0,0
1908,1259694182073016325,0,0,0,0,0
1909,1222628366878232576,1,1,1,0,0
1910,1253357369423265792,1,1,0,0,1
1911,1272557753622507520,1,0,0,1,0
1912,1240927214344044545,1,0,0,0,1
1913,1262578238418817027,1,0,0,1,0
1914,1247222826093797378,0,0,0,0,0
1915,1268407166047866880,1,0,0,1,0
1916,1274400818205061120,0,0,0,0,0
1917,1268519231764692993,0,0,0,0,0
1918,1247503332970815491,0,0,0,0,0
1919,1256249401204342789,0,0,0,0,0
1920,1273232204655505408,1,0,1,0,1
1921,1268569109295489025,0,0,0,0,0
1922,1241265387607478274,1,0,0,1,0
1923,1253194870732107777,0,0,0,0,0
1924,1240541891164172288,0,0,0,0,0
1925,1262873927170306052,1,0,1,0,0
1926,1230464804353167360,1,0,0,0,1
1927,1269936594963910656,0,0,0,0,0
1928,1247538595704913927,0,0,0,0,0
1929,1253828163638923264,0,0,0,0,0
1930,1265768737103155200,1,0,1,1,0
1931,1257113150794670080,0,0,0,0,0
1932,1261309048588251136,0,0,0,0,0
1933,1263573071371231232,0,0,0,0,0
1934,1272133954720731141,0,0,0,0,0
1935,1254033998340403203,1,0,0,1,0
1936,1252819915372761088,0,0,0,0,0
1937,1255908823203799040,0,0,0,0,0
1938,1237644316404826113,1,1,0,0,0
1939,1273358044668321792,0,0,0,0,0
1940,1263926552078675969,1,0,0,0,1
1941,1242139518662135810,0,0,0,0,0
1942,1240389671521312768,1,1,0,0,0
1943,1253500274079076353,1,0,0,0,1
1944,1262621890859995137,1,0,0,0,1
1945,1262089219268362240,0,0,0,0,0
1946,1264333252908605440,1,0,0,0,1
1947,1245790652060913665,1,0,0,0,1
1948,1269250070601498624,1,1,1,0,0
1949,1243740919993716737,1,0,0,1,0
1950,1224733508414922753,1,1,0,0,0
1951,1246998426417614851,1,0,0,0,1
1952,1237897940665954304,0,0,0,0,0
1953,1258179779964043270,1,1,0,0,0
1954,1231440685015781378,1,1,1,0,0
1955,1247652160176820226,0,0,0,0,0
1956,1264572093208944641,0,0,0,0,0
1957,1270392258701824000,0,0,0,0,0
1958,1248875886281142272,1,0,0,0,1
1959,1258080454953099266,0,0,0,0,0
1960,1250543495426617344,1,0,0,0,1
1961,1250718289426292741,1,0,1,0,0
1962,1243538431797530624,0,0,0,0,0
1963,1247600896848134144,0,0,0,0,0
1964,1247345195064217600,0,0,0,0,0
1965,1265406931763675136,1,0,0,0,1
1966,1238670996825083910,0,0,0,0,0
1967,1260871778639007744,0,0,0,0,0
1968,1259121933385433089,0,0,0,0,0
1969,1247588967022813191,1,0,0,1,0
1970,1272894377984167939,1,0,0,1,0
1971,1262543705032011778,1,0,0,1,0
1972,1262543705032011778,1,0,0,1,0
1973,1248470909289025536,1,0,0,1,0
1974,1250977799290204161,0,0,0,0,0
1975,1247217856078626816,0,0,0,0,0
1976,1251874447642017792,0,0,0,0,0
1977,1238064257419210755,1,1,0,0,0
1978,1254321668446662657,0,0,0,0,0
1979,1253514508372340737,1,0,0,1,0
1980,1268256416084774913,1,1,0,0,0
1981,1257675137341521921,0,0,0,0,0
1982,1262504529603506177,1,0,0,1,0
1983,1225430616511922176,1,0,1,0,0
1984,1268291166488997890,0,0,0,0,0
1985,1263893993865306112,1,0,0,1,0
1986,1265012878903574528,1,0,0,1,0
1987,1248034215037296641,0,0,0,0,0
1988,1256240479039041539,0,0,0,0,0
1989,1264715992438996992,0,0,0,0,0
1990,1248022550216454144,1,0,0,0,1
1991,1248188636950147078,0,0,0,0,0
1992,1249910134547066882,1,0,1,0,1
1993,1240514897282093057,0,0,0,0,0
1994,1254184600680587264,0,0,0,0,0
1995,1240858146211532803,0,0,0,0,0
1996,1268231718625898496,0,0,0,0,0
1997,1252777839633580032,1,0,0,1,0
1998,1260565745869733889,0,0,0,0,0
1999,1245320004561764352,0,0,0,0,0
2000,1273620711165194241,0,0,0,0,0
2001,1266231806283657216,1,0,0,0,1
2002,1268909844968476672,1,0,0,0,1
2003,1273263524278501383,0,0,0,0,0
2004,1228475888062390272,0,0,0,0,0
2005,1244651143004741633,1,0,0,0,1
2006,1265247917562040325,0,0,0,0,0
2007,1250280739771281412,0,0,0,0,0
2008,1250242999109529600,1,0,0,1,0
2009,1241121820729802752,1,0,0,0,1
2010,1263489323678171138,1,1,0,0,0
2011,1250409479230959616,1,0,0,0,1
2012,1262569187962236929,0,0,0,0,0
2013,1256850693064982528,0,0,0,0,0
2014,1260102312548282368,0,0,0,0,0
2015,1241541125929910272,0,0,0,0,0
2016,1246955439973191686,0,0,0,0,0
2017,1257974250054594565,0,0,0,0,0
2018,1250695414422147073,1,1,0,0,0
2019,1257276796824944642,0,0,0,0,0
2020,1270280642744508416,0,0,0,0,0
2021,1243660020786618369,1,0,0,1,0
2022,1253059566494871552,0,0,0,0,0
2023,1266505440906620928,0,0,0,0,0
2024,1264523823816355842,1,0,0,1,0
2025,1262559348074545152,1,0,0,1,0
2026,1254432287472705537,1,0,0,1,0
2027,1236531625313198080,0,0,0,0,0
2028,1262876415596400642,1,0,0,0,1
2029,1240926819508875266,0,0,0,0,0
2030,1272570264304394240,1,0,0,1,0
2031,1244794546891804672,0,0,0,0,0
2032,1263357672251744256,0,0,0,0,0
2033,1248090880176578562,1,0,0,0,1
2034,1240506872882270208,0,0,0,0,0
2035,1257490168128450560,0,0,0,0,0
2036,1254785744616349698,1,0,0,1,1
